Group name,Folder,Lake (GLP-NGLP),Picture,"Individual (1,2,3)","Instar (1,2)",Sex (m/f),Distal Spine Length (mm)
Dunn-Stoodley,08BS013,GLP,15,2,1,f,5.9
Dunn-Stoodley,08BS013,GLP,31,2,1,f,5.9
Dunn-Stoodley,08BS013,GLP,38,2,1,f,5.9
Dunn-Stoodley,08BS013,GLP,42,2,1,f,5.9
Dunn-Stoodley,08BS013,GLP,45,2,1,f,5.9
Dunn-Stoodley,08BS013,GLP,48,2,1,f,5.9
Dunn-Stoodley,08BS013,GLP,49,2,1,f,5.9
Dunn-Stoodley,08BS013,GLP,53,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,2,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,14,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,17,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,18,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,21,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,23,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,25,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,27,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,30,1,1,f,5.9
Dunn-Stoodley,08BS014,GLP,38,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,41,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,45,2,1,f,5.9
Dunn-Stoodley,08BS014,GLP,52,2,1,f,5.9
Dunn-Stoodley,08BS029,GLP,18,1,1,f,5.9
Dunn-Stoodley,08BS030,GLP,7,1,1,f,5.9
Dunn-Stoodley,08BS030,GLP,15,1,1,f,5.9
Dunn-Stoodley,08BS053,GLP,3,2,1,f,5.9
Dunn-Stoodley,08BS005,GLP,52,2,1,f,6
Dunn-Stoodley,08BS005,GLP,53,2,1,f,6
Dunn-Stoodley,08BS006,GLP,8,2,1,f,6
Dunn-Stoodley,08BS006,GLP,22,2,1,f,6
Dunn-Stoodley,08BS006,GLP,26,2,1,f,6
Dunn-Stoodley,08BS006,GLP,30,2,1,f,6
Dunn-Stoodley,08BS006,GLP,36,2,1,f,6
Dunn-Stoodley,08BS006,GLP,48,2,1,f,6
Dunn-Stoodley,08BS010,GLP,6,2,1,f,6
Dunn-Stoodley,08BS011,GLP,2,2,1,f,6
Dunn-Stoodley,08BS012,GLP,4,2,1,f,6
Dunn-Stoodley,08BS012,GLP,5,2,1,f,6
Dunn-Stoodley,08BS012,GLP,8,2,1,f,6
Dunn-Stoodley,08BS012,GLP,24,2,1,f,6
Dunn-Stoodley,08BS013,GLP,3,2,1,f,6
Dunn-Stoodley,08BS013,GLP,9,2,1,f,6
Dunn-Stoodley,08BS013,GLP,12,2,1,f,6
Dunn-Stoodley,08BS013,GLP,21,2,1,f,6
Dunn-Stoodley,08BS013,GLP,28,2,1,f,6
Dunn-Stoodley,08BS013,GLP,29,2,1,f,6
Dunn-Stoodley,08BS013,GLP,32,2,1,f,6
Dunn-Stoodley,08BS013,GLP,35,2,1,f,6
Dunn-Stoodley,08BS013,GLP,37,2,1,f,6
Dunn-Stoodley,08BS013,GLP,41,2,1,f,6
Dunn-Stoodley,08BS014,GLP,6,2,1,f,6
Dunn-Stoodley,08BS014,GLP,11,2,1,f,6
Dunn-Stoodley,08BS014,GLP,12,2,1,f,6
Dunn-Stoodley,08BS014,GLP,13,2,1,f,6
Dunn-Stoodley,08BS014,GLP,15,2,1,f,6
Dunn-Stoodley,08BS014,GLP,26,2,1,f,6
Dunn-Stoodley,08BS014,GLP,28,2,1,f,6
Dunn-Stoodley,08BS014,GLP,29,2,1,f,6
Dunn-Stoodley,08BS014,GLP,33,2,1,f,6
Dunn-Stoodley,08BS014,GLP,36,2,1,f,6
Dunn-Stoodley,08BS014,GLP,42,2,1,f,6
Dunn-Stoodley,08BS014,GLP,43,2,1,f,6
Dunn-Stoodley,08BS014,GLP,46,2,1,f,6
Dunn-Stoodley,08BS014,GLP,51,2,1,f,6
Dunn-Stoodley,08BS014,GLP,54,2,1,f,6
Dunn-Stoodley,08BS014,GLP,55,2,1,f,6
Dunn-Stoodley,08BS029,GLP,21,1,1,f,6
Dunn-Stoodley,08BS030,GLP,8,1,1,f,6
Dunn-Stoodley,08BS030,GLP,9,1,1,f,6
Dunn-Stoodley,08BS031,GLP,19,1,1,f,6
Dunn-Stoodley,08BS031,GLP,24,1,1,f,6
Dunn-Stoodley,08BS031,GLP,25,1,1,f,6
Dunn-Stoodley,08BS031,GLP,27,1,1,f,6
Dunn-Stoodley,08BS032,GLP,3,1,1,f,6
Dunn-Stoodley,08BS032,GLP,6,1,1,f,6
Dunn-Stoodley,08BS053,GLP,4,1,1,f,6
Dunn-Stoodley,08BS005,GLP,49,1,1,f,6.1
Dunn-Stoodley,08BS005,GLP,49,2,1,f,6.1
Dunn-Stoodley,08BS005,GLP,52,3,1,f,6.1
Dunn-Stoodley,08BS006,GLP,11,2,1,f,6.1
Dunn-Stoodley,08BS006,GLP,15,2,1,f,6.1
Dunn-Stoodley,08BS006,GLP,17,2,1,f,6.1
Dunn-Stoodley,08BS006,GLP,23,2,1,f,6.1
Dunn-Stoodley,08BS006,GLP,24,2,1,f,6.1
Dunn-Stoodley,08BS006,GLP,31,2,1,f,6.1
Dunn-Stoodley,08BS006,GLP,32,2,1,f,6.1
Dunn-Stoodley,08BS006,GLP,35,2,1,f,6.1
Dunn-Stoodley,08BS006,GLP,43,2,1,f,6.1
Dunn-Stoodley,08BS006,GLP,53,2,1,f,6.1
Dunn-Stoodley,08BS006,GLP,54,2,1,f,6.1
Dunn-Stoodley,08BS010,GLP,7,1,1,f,6.1
Dunn-Stoodley,08BS010,GLP,10,2,1,f,6.1
Dunn-Stoodley,08BS011,GLP,10,2,1,f,6.1
Dunn-Stoodley,08BS011,GLP,11,1,1,f,6.1
Dunn-Stoodley,08BS011,GLP,21,2,1,f,6.1
Dunn-Stoodley,08BS012,GLP,7,2,1,f,6.1
Dunn-Stoodley,08BS012,GLP,18,2,1,f,6.1
Dunn-Stoodley,08BS012,GLP,23,2,1,f,6.1
Dunn-Stoodley,08BS012,GLP,32,2,1,f,6.1
Dunn-Stoodley,08BS013,GLP,4,2,1,f,6.1
Dunn-Stoodley,08BS013,GLP,13,2,1,f,6.1
Dunn-Stoodley,08BS013,GLP,17,2,1,f,6.1
Dunn-Stoodley,08BS013,GLP,20,2,1,f,6.1
Dunn-Stoodley,08BS013,GLP,24,2,1,f,6.1
Dunn-Stoodley,08BS013,GLP,34,2,1,f,6.1
Dunn-Stoodley,08BS013,GLP,36,2,1,f,6.1
Dunn-Stoodley,08BS013,GLP,50,2,1,f,6.1
Dunn-Stoodley,08BS014,GLP,4,2,1,f,6.1
Dunn-Stoodley,08BS014,GLP,19,2,1,f,6.1
Dunn-Stoodley,08BS030,GLP,2,1,1,f,6.1
Dunn-Stoodley,08BS030,GLP,17,1,1,f,6.1
Dunn-Stoodley,08BS030,GLP,22,1,1,f,6.1
Dunn-Stoodley,08BS030,GLP,27,1,1,f,6.1
Dunn-Stoodley,08BS031,GLP,18,1,1,f,6.1
Dunn-Stoodley,08BS053,GLP,2,1,1,f,6.1
Dunn-Stoodley,08BS053,GLP,2,3,1,f,6.1
Dunn-Stoodley,08BS053,GLP,3,1,1,f,6.1
Dunn-Stoodley,08BS006,GLP,12,2,1,f,6.2
Dunn-Stoodley,08BS006,GLP,25,2,1,f,6.2
Dunn-Stoodley,08BS006,GLP,37,2,1,f,6.2
Dunn-Stoodley,08BS006,GLP,47,2,1,f,6.2
Dunn-Stoodley,08BS006,GLP,51,2,1,f,6.2
Dunn-Stoodley,08BS009,GLP,24,3,1,f,6.2
Dunn-Stoodley,08BS011,GLP,3,2,1,f,6.2
Dunn-Stoodley,08BS011,GLP,16,2,1,f,6.2
Dunn-Stoodley,08BS011,GLP,27,2,1,f,6.2
Dunn-Stoodley,08BS013,GLP,14,2,1,f,6.2
Dunn-Stoodley,08BS013,GLP,16,2,1,f,6.2
Dunn-Stoodley,08BS013,GLP,18,2,1,f,6.2
Dunn-Stoodley,08BS013,GLP,19,2,1,f,6.2
Dunn-Stoodley,08BS013,GLP,23,2,1,f,6.2
Dunn-Stoodley,08BS013,GLP,25,2,1,f,6.2
Dunn-Stoodley,08BS013,GLP,39,2,1,f,6.2
Dunn-Stoodley,08BS013,GLP,47,2,1,f,6.2
Dunn-Stoodley,08BS013,GLP,51,2,1,f,6.2
Dunn-Stoodley,08BS013,GLP,52,2,1,f,6.2
Dunn-Stoodley,08BS014,GLP,20,2,1,f,6.2
Dunn-Stoodley,08BS014,GLP,31,2,1,f,6.2
Dunn-Stoodley,08BS029,GLP,17,1,1,f,6.2
Dunn-Stoodley,08BS030,GLP,3,1,1,f,6.2
Dunn-Stoodley,08BS030,GLP,26,1,1,f,6.2
Dunn-Stoodley,08BS031,GLP,7,1,1,f,6.2
Dunn-Stoodley,08BS031,GLP,17,1,1,f,6.2
Dunn-Stoodley,08BS031,GLP,26,1,1,f,6.2
Dunn-Stoodley,08BS031,GLP,28,1,1,f,6.2
Dunn-Stoodley,08BS031,GLP,29,1,1,f,6.2
Dunn-Stoodley,08BS032,GLP,8,1,1,f,6.2
Dunn-Stoodley,08BS032,GLP,10,1,1,f,6.2
Dunn-Stoodley,08BS053,GLP,4,3,1,f,6.2
Dunn-Stoodley,08BS006,GLP,7,2,1,f,6.3
Dunn-Stoodley,08BS006,GLP,13,2,1,f,6.3
Dunn-Stoodley,08BS006,GLP,14,2,1,f,6.3
Dunn-Stoodley,08BS006,GLP,18,2,1,f,6.3
Dunn-Stoodley,08BS006,GLP,38,2,1,f,6.3
Dunn-Stoodley,08BS006,GLP,49,2,1,f,6.3
Dunn-Stoodley,08BS006,GLP,55,2,1,f,6.3
Dunn-Stoodley,08BS012,GLP,10,2,1,f,6.3
Dunn-Stoodley,08BS013,GLP,10,2,1,f,6.3
Dunn-Stoodley,08BS014,GLP,9,2,1,f,6.3
Dunn-Stoodley,08BS014,GLP,10,2,1,f,6.3
Dunn-Stoodley,08BS030,GLP,16,1,1,f,6.3
Dunn-Stoodley,08BS032,GLP,5,1,1,f,6.3
Dunn-Stoodley,08BS053,GLP,4,2,1,f,6.3
Dunn-Stoodley,08BS005,GLP,31,2,1,f,6.4
Dunn-Stoodley,08BS009,GLP,24,2,1,f,6.4
Dunn-Stoodley,08BS010,GLP,8,1,1,f,6.4
Dunn-Stoodley,08BS010,GLP,9,2,1,f,6.4
Dunn-Stoodley,08BS012,GLP,6,2,1,f,6.4
Dunn-Stoodley,08BS030,GLP,4,1,1,f,6.4
Dunn-Stoodley,08BS030,GLP,5,1,1,f,6.4
Dunn-Stoodley,08BS030,GLP,6,1,1,f,6.4
Dunn-Stoodley,08BS030,GLP,12,1,1,f,6.4
Dunn-Stoodley,08BS030,GLP,14,1,1,f,6.4
Dunn-Stoodley,08BS030,GLP,18,1,1,f,6.4
Dunn-Stoodley,08BS030,GLP,32,1,1,f,6.4
Dunn-Stoodley,08BS030,GLP,33,1,1,f,6.4
Dunn-Stoodley,08BS030,GLP,34,1,1,f,6.4
Dunn-Stoodley,08BS053,GLP,3,3,1,f,6.4
Dunn-Stoodley,08BS005,GLP,2,2,1,f,6.5
Dunn-Stoodley,08BS009,GLP,16,2,1,f,6.5
Dunn-Stoodley,08BS010,GLP,4,2,1,f,6.5
Dunn-Stoodley,08BS030,GLP,13,1,1,f,6.5
Dunn-Stoodley,08BS030,GLP,24,1,1,f,6.5
Dunn-Stoodley,08BS030,GLP,29,1,1,f,6.5
Dunn-Stoodley,08BS030,GLP,31,1,1,f,6.5
Dunn-Stoodley,08BS031,GLP,2,1,1,f,6.5
Dunn-Stoodley,08BS031,GLP,3,1,1,f,6.5
Dunn-Stoodley,08BS031,GLP,23,1,1,f,6.5
Dunn-Stoodley,08BS032,GLP,2,1,1,f,6.5
Dunn-Stoodley,08BS005,GLP,24,2,1,f,6.6
Dunn-Stoodley,08BS005,GLP,36,1,1,f,6.6
Dunn-Stoodley,08BS005,GLP,36,2,1,f,6.6
Dunn-Stoodley,08BS005,GLP,39,3,1,f,6.6
Dunn-Stoodley,08BS009,GLP,20,2,1,f,6.6
Dunn-Stoodley,08BS009,GLP,23,2,1,f,6.6
Dunn-Stoodley,08BS009,GLP,25,2,1,f,6.6
Dunn-Stoodley,08BS010,GLP,20,1,1,f,6.6
Dunn-Stoodley,08BS011,GLP,11,2,1,f,6.6
Dunn-Stoodley,08BS013,GLP,22,2,1,f,6.6
Dunn-Stoodley,08BS014,GLP,22,2,1,f,6.6
Dunn-Stoodley,08BS030,GLP,10,1,1,f,6.6
Dunn-Stoodley,08BS030,GLP,23,1,1,f,6.6
Dunn-Stoodley,08BS030,GLP,28,1,1,f,6.6
Dunn-Stoodley,08BS030,GLP,30,1,1,f,6.6
Dunn-Stoodley,08BS005,GLP,3,2,1,f,6.7
Dunn-Stoodley,08BS005,GLP,7,2,1,f,6.7
Dunn-Stoodley,08BS005,GLP,16,2,1,f,6.7
Dunn-Stoodley,08BS005,GLP,17,2,1,f,6.7
Dunn-Stoodley,08BS005,GLP,22,2,1,f,6.7
Dunn-Stoodley,08BS005,GLP,27,2,1,f,6.7
Dunn-Stoodley,08BS005,GLP,37,2,1,f,6.7
Dunn-Stoodley,08BS005,GLP,43,1,1,f,6.7
Dunn-Stoodley,08BS005,GLP,46,2,1,f,6.7
Dunn-Stoodley,08BS009,GLP,3,2,1,f,6.7
Dunn-Stoodley,08BS009,GLP,20,1,1,f,6.7
Dunn-Stoodley,08BS009,GLP,23,1,1,f,6.7
Dunn-Stoodley,08BS030,GLP,36,1,1,f,6.7
Dunn-Stoodley,08BS005,GLP,15,2,1,f,6.8
Dunn-Stoodley,08BS005,GLP,18,2,1,f,6.8
Dunn-Stoodley,08BS005,GLP,21,2,1,f,6.8
Dunn-Stoodley,08BS005,GLP,25,2,1,f,6.8
Dunn-Stoodley,08BS005,GLP,26,2,1,f,6.8
Dunn-Stoodley,08BS005,GLP,28,2,1,f,6.8
Dunn-Stoodley,08BS005,GLP,29,2,1,f,6.8
Dunn-Stoodley,08BS005,GLP,30,2,1,f,6.8
Dunn-Stoodley,08BS005,GLP,36,3,1,f,6.8
Dunn-Stoodley,08BS005,GLP,39,1,1,f,6.8
Dunn-Stoodley,08BS005,GLP,43,3,1,f,6.8
Dunn-Stoodley,08BS009,GLP,11,1,1,f,6.8
Dunn-Stoodley,08BS009,GLP,11,3,1,f,6.8
Dunn-Stoodley,08BS009,GLP,19,2,1,f,6.8
Dunn-Stoodley,08BS005,GLP,5,2,1,f,6.9
Dunn-Stoodley,08BS005,GLP,23,2,1,f,6.9
Dunn-Stoodley,08BS009,GLP,2,2,1,f,6.9
Dunn-Stoodley,08BS005,GLP,6,2,1,f,7
Dunn-Stoodley,08BS005,GLP,10,2,1,f,7
Dunn-Stoodley,08BS005,GLP,11,2,1,f,7
Dunn-Stoodley,08BS005,GLP,12,2,1,f,7
Dunn-Stoodley,08BS005,GLP,43,2,1,f,7
Dunn-Stoodley,08BS009,GLP,15,2,1,f,7
Dunn-Stoodley,08BS009,GLP,17,2,1,f,7
Dunn-Stoodley,08BS009,GLP,20,3,1,f,7
Dunn-Stoodley,08BS009,GLP,23,3,1,f,7
Dunn-Stoodley,08BS005,GLP,4,2,1,f,7.1
Dunn-Stoodley,08BS005,GLP,46,1,1,f,7.1
Dunn-Stoodley,08BS009,GLP,18,2,1,f,7.1
Dunn-Stoodley,08BS005,GLP,8,2,1,f,7.2
Dunn-Stoodley,08BS005,GLP,13,2,1,f,7.2
Dunn-Stoodley,08BS009,GLP,11,2,1,f,7.2
Dunn-Stoodley,08BS005,GLP,9,2,1,f,7.3
Dunn-Stoodley,08BS005,GLP,14,2,1,f,7.3
Dunn-Stoodley,08BS005,GLP,39,2,1,f,7.3
Dunn-Stoodley,08BS005,GLP,46,3,1,f,7.3
Dunn-Stoodley,08BS009,GLP,24,1,1,f,7.3
Dunn-Stoodley,08BS009,GLP,14,2,1,f,7.4
Ellis - VanN,08BS060,GLP,31,3,1,f,5.776
Ellis - VanN,08BS006,GLP,2,3,1,m,5.782
Ellis - VanN,08BS065,GLP,36,2,1,f,5.823
Ellis - VanN,08BS079,GLP,43,2,1,m,5.846
Ellis - VanN,08BS069,GLP,39,1,1,m,5.854
Ellis - VanN,08BS070,GLP,39,2,1,f,5.879
Ellis - VanN,08BS042,GLP,22,3,1,f,5.885
Ellis - VanN,08BS064,GLP,36,1,1,m,5.885
Ellis - VanN,08BS046,GLP,24,3,1,f,5.888
Ellis - VanN,08BS054,GLP,28,3,1,f,5.892
Ellis - VanN,08BS085,GLP,46,2,1,m,5.902
Ellis - VanN,08BS034,GLP,16,3,1,f,5.903
Ellis - VanN,08BS080,GLP,43,3,1,f,5.906
Ellis - VanN,08BS101,GLP,53,3,1,f,5.908
Ellis - VanN,08BS096,GLP,52,1,1,m,5.933
Ellis - VanN,08BS052,GLP,27,3,1,f,5.935
Ellis - VanN,08BS014,GLP,6,3,1,m,5.944
Ellis - VanN,08BS066,GLP,36,3,1,m,5.964
Ellis - VanN,08BS084,GLP,46,1,1,f,5.966
Ellis - VanN,08BS016,GLP,7,3,1,m,5.971
Ellis - VanN,08BS071,GLP,39,3,1,f,5.977
Ellis - VanN,08BS086,GLP,46,3,1,m,5.982
Ellis - VanN,08BS068,GLP,37,3,1,m,5.984
Ellis - VanN,08BS078,GLP,43,1,1,f,5.985
Ellis - VanN,08BS048,GLP,25,3,1,m,6.007
Ellis - VanN,08BS091,GLP,49,2,1,f,6.009
Ellis - VanN,08BS040,GLP,21,3,1,f,6.01
Ellis - VanN,08BS098,GLP,52,3,1,m,6.01
Ellis - VanN,08BS012,GLP,5,3,1,f,6.017
Ellis - VanN,08BS036,GLP,17,3,1,f,6.017
Ellis - VanN,08BS097,GLP,52,2,1,m,6.022
Ellis - VanN,08BS056,GLP,29,3,1,f,6.028
Ellis - VanN,08BS090,GLP,49,1,1,m,6.032
Ellis - VanN,08BS044,GLP,23,3,1,m,6.049
Ellis - VanN,08BS008,GLP,3,3,1,f,6.06
Ellis - VanN,08BS024,GLP,11,3,1,m,6.063
Ellis - VanN,08BS092,GLP,49,3,1,f,6.104
Ellis - VanN,08BS032,GLP,15,3,1,m,6.112
Ellis - VanN,08BS058,GLP,30,3,1,m,6.132
Ellis - VanN,08BS099,GLP,53,1,1,m,6.142
Ellis - VanN,08BS038,GLP,18,3,1,m,6.146
Ellis - VanN,08BS026,GLP,12,3,1,m,6.164
Ellis - VanN,08BS100,GLP,53,2,1,f,6.187
Ellis - VanN,08BS028,GLP,13,3,1,f,6.211
Ellis - VanN,08BS022,GLP,10,3,1,f,6.212
Ellis - VanN,08BS050,GLP,26,3,1,f,6.234
Ellis - VanN,08BS010,GLP,4,3,1,f,6.319
Ellis - VanN,08BS020,GLP,9,3,1,f,6.362
Ellis - VanN,08BS018,GLP,8,3,1,m,6.379
Ellis - VanN,08BS030,GLP,14,3,1,f,6.388
Evans-Payne,O8BS013,GLP,7,2,1,f,5.491
Evans-Payne,O8BS013,GLP,30,2,1,f,5.563
Evans-Payne,O8BS013,GLP,43,2,1,f,5.612
Evans-Payne,O8BS013,GLP,33,2,1,f,5.618
Evans-Payne,O8BS013,GLP,40,2,1,f,5.633
Evans-Payne,O8BS013,GLP,6,2,1,f,5.66
Evans-Payne,O8BS013,GLP,31,2,1,f,5.667
Evans-Payne,O8BS013,GLP,2,2,1,f,5.699
Evans-Payne,O8BS013,GLP,42,2,1,f,5.7
Evans-Payne,O8BS013,GLP,38,2,1,f,5.709
Evans-Payne,O8BS013,GLP,44,2,1,f,5.716
Evans-Payne,O8BS013,GLP,45,2,1,f,5.72
Evans-Payne,O8BS013,GLP,48,2,1,f,5.746
Evans-Payne,O8BS013,GLP,11,2,1,f,5.768
Evans-Payne,O8BS013,GLP,15,2,1,f,5.769
Evans-Payne,O8BS013,GLP,8,2,1,f,5.784
Evans-Payne,O8BS013,GLP,5,2,1,f,5.794
Evans-Payne,O8BS013,GLP,49,2,1,f,5.795
Evans-Payne,O8BS013,GLP,29,2,1,f,5.796
Evans-Payne,O8BS013,GLP,41,2,1,f,5.798
Evans-Payne,O8BS013,GLP,37,2,1,f,5.816
Evans-Payne,O8BS013,GLP,46,2,1,f,5.819
Evans-Payne,O8BS013,GLP,36,2,1,f,5.867
Evans-Payne,O8BS013,GLP,35,2,1,f,5.874
Evans-Payne,O8BS013,GLP,50,2,1,f,5.878
Evans-Payne,O8BS013,GLP,53,2,1,f,5.878
Evans-Payne,O8BS013,GLP,3,2,1,f,5.884
Evans-Payne,O8BS013,GLP,28,2,1,f,5.884
Evans-Payne,O8BS013,GLP,9,2,1,f,5.895
Evans-Payne,O8BS013,GLP,32,2,1,f,5.903
Evans-Payne,O8BS013,GLP,39,2,1,f,5.914
Evans-Payne,O8BS013,GLP,12,2,1,f,5.917
Evans-Payne,O8BS013,GLP,21,2,1,f,5.92
Evans-Payne,O8BS013,GLP,52,2,1,f,5.955
Evans-Payne,O8BS013,GLP,17,2,1,f,5.961
Evans-Payne,O8BS013,GLP,4,2,1,f,5.975
Evans-Payne,O8BS013,GLP,18,2,1,f,5.976
Evans-Payne,O8BS013,GLP,20,2,1,f,5.984
Evans-Payne,O8BS013,GLP,34,2,1,f,6.002
Evans-Payne,O8BS013,GLP,51,2,1,f,6.007
Evans-Payne,O8BS013,GLP,47,2,1,f,6.012
Evans-Payne,O8BS013,GLP,24,2,1,f,6.03
Evans-Payne,O8BS013,GLP,13,2,1,f,6.031
Evans-Payne,O8BS013,GLP,25,2,1,f,6.052
Evans-Payne,O8BS013,GLP,19,2,1,f,6.068
Evans-Payne,O8BS013,GLP,14,2,1,f,6.07
Evans-Payne,O8BS013,GLP,16,2,1,f,6.082
Evans-Payne,O8BS013,GLP,10,2,1,f,6.152
Evans-Payne,O8BS013,GLP,23,2,1,f,6.202
Evans-Payne,O8BS013,GLP,22,2,1,f,6.541
gora-mietus,08BS009,GLP,24,2,1,m,5.265
gora-mietus,08BS009,GLP,24,3,1,m,5.441
gora-mietus,08BS009,GLP,25,1,1,f,5.606
gora-mietus,08BS009,GLP,16,1,1,m,5.63
gora-mietus,08BS009,GLP,20,2,1,m,5.675
gora-mietus,08BS009,GLP,23,2,1,m,5.733
gora-mietus,08BS009,GLP,20,1,1,m,5.753
gora-mietus,08BS009,GLP,11,1,1,m,5.813
gora-mietus,08BS009,GLP,11,3,1,m,5.824
gora-mietus,08BS009,GLP,23,1,1,m,5.833
gora-mietus,08BS009,GLP,3,1,1,m,5.854
gora-mietus,08BS009,GLP,19,1,1,m,5.965
gora-mietus,08BS009,GLP,23,3,1,m,5.985
gora-mietus,08BS009,GLP,15,1,1,m,5.99
gora-mietus,08BS009,GLP,2,1,1,m,6.026
gora-mietus,08BS009,GLP,11,2,1,m,6.062
gora-mietus,08BS009,GLP,17,1,1,m,6.101
gora-mietus,08BS009,GLP,20,3,1,m,6.108
gora-mietus,08BS009,GLP,18,1,1,m,6.119
gora-mietus,08BS009,GLP,14,1,1,m,6.218
gora-mietus,08BS009,GLP,24,1,1,m,6.317
Gorringe-Andrew,08BS053,GLP,2,2,1,m,5.647
Gorringe-Andrew,08BS053,GLP,2,1,1,m,5.808
Gorringe-Andrew,08BS053,GLP,3,2,1,m,5.871
Gorringe-Andrew,08BS053,GLP,3,3,1,f,5.957
Gorringe-Andrew,08BS053,GLP,2,3,1,f,5.987
Gorringe-Andrew,08BS053,GLP,3,1,1,m,6.189
Hamilton-Hamilton,08BS053,GLP,2,2,1,M,5.679
Hamilton-Hamilton,08BS053,GLP,3,2,1,M,5.72
Hamilton-Hamilton,08BS053,GLP,3,1,1,M,5.926
Hamilton-Hamilton,08BS053,GLP,2,1,1,M,6.015
Hamilton-Hamilton,08BS053,GLP,3,3,1,M,6.162
henry-moore,08BS031,GLP,9,1,1,f,4.581
henry-moore,08BS031,GLP,35,3,1,f,5.225
henry-moore,08BS031,GLP,6,1,1,f,5.276
henry-moore,08BS031,GLP,20,1,1,f,5.423
henry-moore,08BS031,GLP,19,1,1,f,5.442
henry-moore,08BS031,GLP,24,1,1,f,5.56
henry-moore,08BS031,GLP,26,1,1,f,5.596
henry-moore,08BS031,GLP,18,1,1,f,5.636
henry-moore,08BS031,GLP,7,1,1,f,5.661
henry-moore,08BS031,GLP,27,1,1,f,5.676
henry-moore,08BS031,GLP,25,1,1,f,5.752
henry-moore,08BS031,GLP,29,1,1,f,5.77
henry-moore,08BS031,GLP,28,1,1,f,5.833
henry-moore,08BS031,GLP,23,1,1,f,5.867
henry-moore,08BS031,GLP,17,1,1,f,5.882
henry-moore,08BS031,GLP,3,1,1,f,5.912
henry-moore,08BS031,GLP,2,1,1,f,6.015
hum-has,08BS006,GLP,,3,1,n/a,5.544
hum-has,08BS006,GLP,,3,1,f,5.654
hum-has,08BS006,GLP,,3,1,n/a,5.749
hum-has,08BS006,GLP,,3,1,m,5.769
hum-has,08BS006,GLP,,3,1,n/a,5.803
hum-has,08BS006,GLP,,3,1,n/a,5.811
hum-has,08BS006,GLP,,3,1,n/a,5.844
hum-has,08BS006,GLP,,3,1,f,5.856
hum-has,08BS006,GLP,,3,1,n/a,5.873
hum-has,08BS006,GLP,,3,1,n/a,5.901
hum-has,08BS006,GLP,,3,1,n/a,5.928
hum-has,08BS006,GLP,,3,1,n/a,5.933
hum-has,08BS006,GLP,,3,1,n/a,5.964
hum-has,08BS006,GLP,,3,1,n/a,5.97
hum-has,08BS006,GLP,,3,1,m,5.981
hum-has,08BS006,GLP,,3,1,n/a,5.999
hum-has,08BS006,GLP,,3,1,n/a,6.012
hum-has,08BS006,GLP,,3,1,f,6.019
hum-has,08BS006,GLP,,3,1,n/a,6.083
hum-has,08BS006,GLP,,3,1,f,6.087
hum-has,08BS006,GLP,,3,1,n/a,6.09
hum-has,08BS006,GLP,,3,1,n/a,6.097
hum-has,08BS006,GLP,,3,1,n/a,6.11
hum-has,08BS006,GLP,,3,1,n/a,6.126
hum-has,08BS006,GLP,,3,1,n/a,6.153
hum-has,08BS006,GLP,,3,1,n/a,6.189
hum-has,08BS006,GLP,,3,1,n/a,6.19
hum-has,08BS006,GLP,,3,1,n/a,6.191
hum-has,08BS006,GLP,,3,1,m,6.206
hum-has,08BS006,GLP,,3,1,n/a,6.209
hum-has,08BS006,GLP,,3,1,n/a,6.217
hum-has,08BS006,GLP,,3,1,n/a,6.217
hum-has,08BS006,GLP,,3,1,n/a,6.242
hum-has,08BS006,GLP,,3,1,n/a,6.249
hum-has,08BS006,GLP,,3,1,n/a,6.265
hum-has,08BS006,GLP,,3,1,n/a,6.269
hum-has,08BS006,GLP,,3,1,n/a,6.277
hum-has,08BS006,GLP,,3,1,n/a,6.311
hum-has,08BS006,GLP,,3,1,n/a,6.37
hum-has,08BS006,GLP,,3,1,n/a,6.384
hum-has,08BS006,GLP,,3,1,n/a,6.412
hum-has,08BS006,GLP,,3,1,f,6.43
hum-has,08BS006,GLP,,3,1,n/a,6.438
hum-has,08BS006,GLP,,3,1,n/a,6.472
hum-has,08BS006,GLP,,3,1,n/a,6.518
hum-has,08BS006,GLP,,3,1,n/a,6.526
hum-has,08BS006,GLP,,3,1,n/a,6.56
hum-has,08BS006,GLP,,3,1,n/a,6.595
hum-has,08BS006,GLP,,3,1,n/a,6.765
hum-has,08BS006,GLP,,3,1,n/a,6.825
"Jamie Prime, Rachel Dietrich",08BS014,GLP,51,1,1,m,5.284
"Jamie Prime, Rachel Dietrich",08BS014,GLP,39,1,1,m,5.910
"Jamie Prime, Rachel Dietrich",08BS014,GLP,48,1,1,m,5.910
"Jamie Prime, Rachel Dietrich",08BS014,GLP,47,1,1,m,5.957
